3.22571e-91,6.01708e-88,9.4188e-85,1.23578e-81,1.35768e-78,1.248e-75,9.59213e-73,6.1615e-70,3.30666e-67,1.48253e-64,5.55631e-62,1.74502e-59,4.62926e-57,1.06233e-54,2.24402e-52,4.89992e-50,1.21444e-47,3.24928e-45,8.29115e-43,1.85931e-40,3.54134e-38,5.6611e-36,7.56643e-34,8.44613e-32,7.87258e-30,6.12827e-28,3.9854e-26,2.16641e-24,9.85019e-23,3.74959e-21,1.1964e-19,3.20475e-18,7.22048e-17,1.37151e-15,2.20219e-14,2.99781e-13,3.46992e-12,3.42406e-11,2.88612e-10,2.07991e-09,1.28126e-08,6.73776e-08,3.0182e-07,1.14879e-06,3.70669e-06,1.01254e-05,2.34398e-05,4.62587e-05,7.90931e-05,0.000121284,0.000176747,0.000260707,0.000398927,0.000617902,0.000936812,0.00136709,0.00190406,0.0024991,0.00304643,0.00343591,0.00365195,0.00381436,0.00409306,0.00456478,0.0051502,0.00568981,0.006081,0.00635491,0.00665252,0.00715545,0.00802129,0.00930708,0.0108785,0.0123944,0.0134564,0.0138553,0.0137129,0.0133815,0.0131869,0.0132315,0.0133926,0.01346,0.0132739,0.0127998,0.0121366,0.0114488,0.0108426,0.0102881,0.00967095,0.00891144,0.00801751,0.00704402,0.00604288,0.00506944,0.00421181,0.0035733,0.00320099,0.00302939,0.00290522,0.00268181
1.19956e-87,1.94216e-84,2.64127e-81,3.01319e-78,2.88032e-75,2.3049e-72,1.54289e-69,8.6344e-67,4.03786e-64,1.57754e-61,5.14953e-59,1.40588e-56,3.22197e-54,6.27095e-52,1.0719e-49,1.7445e-47,3.05932e-45,6.09251e-43,1.25669e-40,2.38929e-38,3.9314e-36,5.46415e-34,6.36274e-32,6.19156e-30,5.03146e-28,3.41439e-26,1.93537e-24,9.16709e-23,3.63055e-21,1.20319e-19,3.34021e-18,7.77823e-17,1.52196e-15,2.50761e-14,3.48772e-13,4.10651e-12,4.1053e-11,3.4945e-10,2.53871e-09,1.57642e-08,8.3702e-08,3.7973e-07,1.46945e-06,4.83981e-06,1.35403e-05,3.21532e-05,6.49604e-05,0.000112697,0.000171796,0.000240859,0.000331758,0.000473087,0.000698051,0.00102821,0.0014702,0.00201774,0.00263568,0.00323981,0.00372709,0.00406533,0.00435372,0.00476135,0.00537851,0.0061236,0.00680233,0.00726492,0.00751893,0.00771902,0.00808415,0.00882028,0.0100459,0.0116929,0.0134502,0.014869,0.0156179,0.0157029,0.0154546,0.0152839,0.0154084,0.0157562,0.0160724,0.0160979,0.0157064,0.0149602,0.0140586,0.0131867,0.0123768,0.0115199,0.0105093,0.0093512,0.00814258,0.00698198,0.00593064,0.00504229,0.00438442,0.00399474,0.00381414,0.00368327,0.00342913,0.00297448
3.72823e-84,5.23537e-81,6.18172e-78,6.12847e-75,5.0948e-72,3.54792e-69,2.06782e-66,1.00795e-63,4.1069e-61,1.3982e-58,3.97681e-56,9.45237e-54,1.88055e-51,3.14879e-49,4.51235e-47,5.79713e-45,7.37957e-43,1.04661e-40,1.65497e-38,2.59584e-36,3.65218e-34,4.39813e-32,4.45696e-30,3.77956e-28,2.67758e-26,1.58408e-24,7.8269e-23,3.23089e-21,1.11479e-19,3.21735e-18,7.77396e-17,1.5745e-15,2.67713e-14,3.82873e-13,4.61643e-12,4.70536e-11,4.0662e-10,2.98797e-09,1.872e-08,1.00193e-07,4.58561e-07,1.79445e-06,5.99721e-06,1.70889e-05,4.1457e-05,8.56446e-05,0.000151364,0.000232146,0.00031924,0.000417166,0.000554319,0.000772485,0.00110248,0.00155245,0.00211479,0.0027639,0.00343593,0.00403779,0.00452121,0.00495907,0.005515,0.00629921,0.00724244,0.00812218,0.00872812,0.00901841,0.00914323,0.00935801,0.00992393,0.0110236,0.0126587,0.0145686,0.0162924,0.0174074,0.0177983,0.0177302,0.0176511,0.0178754,0.0183988,0.0189514,0.0191944,0.0189098,0.0181049,0.0169905,0.0158227,0.0147114,0.0135759,0.0122884,0.0108403,0.00936198,0.00800995,0.00687117,0.00597145,0.00532946,0.00495476,0.00478441,0.00465258,0.00436154,0.00380755,0.00305056
9.68992e-81,1.17922e-77,1.20803e-74,1.04011e-71,7.51604e-69,4.55286e-66,2.30956e-63,9.80317e-61,3.47948e-58,1.03218e-55,2.55826e-53,5.29736e-51,9.16981e-49,1.33021e-46,1.63015e-44,1.72867e-42,1.68852e-40,1.70636e-38,1.95745e-36,2.42182e-34,2.85553e-32,2.95809e-30,2.6025e-28,1.9218e-26,1.18665e-24,6.12017e-23,2.63612e-21,9.48452e-20,2.85163e-18,7.16892e-17,1.50816e-15,2.65785e-14,3.92914e-13,4.88093e-12,5.10588e-11,4.50921e-10,3.37157e-09,2.14077e-08,1.1576e-07,5.34369e-07,2.10907e-06,7.12089e-06,2.05575e-05,5.06943e-05,0.000106725,0.000192185,0.000298484,0.000408731,0.000516546,0.000645454,0.000844587,0.00115911,0.00160662,0.002182,0.00286725,0.00361704,0.00435023,0.00500236,0.00561163,0.00632595,0.00727834,0.00843255,0.00956025,0.0103917,0.0108105,0.0109298,0.0110247,0.0114125,0.0123455,0.0138973,0.0158676,0.0178118,0.0192552,0.0199789,0.0201621,0.0202445,0.0206031,0.0212983,0.0220664,0.0225127,0.0223401,0.0214951,0.0201799,0.0187034,0.0172591,0.0158186,0.0142471,0.0125096,0.010748,0.00917297,0.00791535,0.00699204,0.00637505,0.00603474,0.00589467,0.00577975,0.00546544,0.00481519,0.00388144,0.00287349
2.10735e-77,2.22059e-74,1.97212e-71,1.47365e-68,9.25085e-66,4.87204e-63,2.15024e-60,7.94507e-58,2.4559e-55,6.34691e-53,1.37074e-50,2.47331e-48,3.72884e-46,4.70202e-44,4.97771e-42,4.47618e-40,3.53687e-38,2.66336e-36,2.16281e-34,1.99341e-32,1.90076e-30,1.66945e-28,1.26875e-26,8.14482e-25,4.38102e-23,1.96951e-21,7.39523e-20,2.31931e-18,6.07727e-17,1.33113e-15,2.4389e-14,3.74142e-13,4.81142e-12,5.19499e-11,4.71868e-10,3.61417e-09,2.34068e-08,1.28566e-07,6.0072e-07,2.39427e-06,8.15711e-06,2.37838e-05,5.93676e-05,0.000126858,0.000232271,0.000366154,0.00050419,0.00062724,0.000749202,0.000922446,0.00120777,0.00163871,0.00221822,0.0029365,0.0037665,0.00464267,0.00548669,0.00629272,0.00717464,0.00828027,0.00962444,0.0110083,0.0121261,0.0127768,0.013001,0.0130585,0.0133091,0.0140758,0.0155073,0.0174667,0.0195424,0.0212393,0.022266,0.0227183,0.0230004,0.0235191,0.0243858,0.0253508,0.025982,0.0259185,0.0250504,0.0235575,0.0217827,0.0199975,0.0182436,0.0163989,0.0143968,0.0123628,0.0105418,0.00911714,0.0081226,0.00750131,0.0071858,0.00708127,0.0070014,0.00669239,0.00597479,0.00487872,0.00363713,0.00253788
3.83726e-74,3.49807e-71,2.69099e-68,1.74382e-65,9.50343e-63,4.34911e-60,1.66919e-57,5.36693e-55,1.44435e-52,3.25116e-50,6.11752e-48,9.61865e-46,1.26351e-43,1.3871e-41,1.2747e-39,9.86041e-38,6.53066e-36,3.88102e-34,2.28817e-32,1.5036e-30,1.10015e-28,7.97363e-27,5.18085e-25,2.88107e-23,1.34836e-21,5.28152e-20,1.72861e-18,4.72575e-17,1.0793e-15,2.0601e-14,3.28826e-13,4.39274e-12,4.91665e-11,4.61724e-10,3.64466e-09,2.4236e-08,1.36125e-07,6.47721e-07,2.61927e-06,9.02894e-06,2.66007e-05,6.71098e-05,0.00014517,0.000269626,0.000431449,0.000600688,0.000745685,0.00086738,0.00101595,0.0012652,0.00166742,0.00223823,0.00297771,0.00387837,0.00489711,0.00594983,0.00698132,0.00804771,0.0092884,0.0107736,0.0123714,0.0137848,0.0147448,0.0151961,0.015341,0.0155488,0.0162018,0.0175239,0.0194432,0.0215869,0.0234593,0.0247243,0.025411,0.0258809,0.0265508,0.0275717,0.0287117,0.0295122,0.029559,0.0286902,0.0270573,0.0250202,0.0229171,0.0208672,0.0187803,0.0165597,0.014289,0.0122157,0.0105698,0.00942552,0.00872684,0.00838409,0.00828753,0.00824168,0.00796473,0.00722592,0.00601281,0.00456135,0.00321094,0.00220777
5.85382e-71,4.61256e-68,3.0709e-65,1.72437e-62,8.15233e-60,3.23981e-57,1.08074e-54,3.02247e-52,7.07931e-50,1.38755e-47,2.27428e-45,3.11569e-43,3.56643e-41,3.41084e-39,2.72715e-37,1.82759e-35,1.03501e-33,5.07601e-32,2.29644e-30,1.07649e-28,5.72481e-27,3.27595e-25,1.78379e-23,8.53002e-22,3.46451e-20,1.18132e-18,3.36906e-17,8.02806e-16,1.59818e-14,2.65871e-13,3.698e-12,4.30361e-11,4.19469e-10,3.42873e-09,2.35432e-08,1.36087e-07,6.63902e-07,2.74179e-06,9.61703e-06,2.87469e-05,7.34627e-05,0.000160946,0.000303088,0.000492378,0.000695379,0.00086961,0.00100163,0.0011343,0.00134936,0.00171704,0.00226766,0.00301174,0.00396191,0.00510582,0.00636876,0.0076508,0.00892897,0.0102982,0.0118672,0.0135958,0.0152494,0.0165354,0.0173069,0.0176751,0.0179746,0.018618,0.0198941,0.0217955,0.02399,0.0259895,0.027431,0.0282934,0.0288993,0.0296701,0.0307947,0.0320685,0.0330177,0.0331811,0.0323447,0.0306255,0.0283866,0.0260193,0.0237204,0.0214447,0.0190724,0.0166254,0.0143173,0.0124043,0.0110146,0.0101267,0.00965694,0.00949446,0.00944244,0.00919869,0.00848057,0.00721497,0.00561129,0.00403759,0.00280323,0.00201893
7.48593e-68,5.09422e-65,2.93263e-62,1.42569e-59,5.84258e-57,2.0149e-54,5.83841e-52,1.4195e-49,2.89246e-47,4.93486e-45,7.04395e-43,8.40666e-41,8.38488e-39,6.98755e-37,4.86585e-35,2.83447e-33,1.38661e-31,5.76604e-30,2.11014e-28,7.37774e-27,2.78536e-25,1.19052e-23,5.24611e-22,2.12604e-20,7.45369e-19,2.20802e-17,5.48283e-16,1.13841e-14,1.97524e-13,2.86418e-12,3.4723e-11,3.52174e-10,2.99101e-09,2.12981e-08,1.27359e-07,6.40909e-07,2.72123e-06,9.77887e-06,2.98478e-05,7.76787e-05,0.000173046,0.000331294,0.000547588,0.000787123,0.000998749,0.00115432,0.00128506,0.00147476,0.00180874,0.00233244,0.00306565,0.00403834,0.00527423,0.00672691,0.00826938,0.00979076,0.0113028,0.0129147,0.0146782,0.0164664,0.0180234,0.0191451,0.0198427,0.0203772,0.0211489,0.0224867,0.0244397,0.0267167,0.0288411,0.0304308,0.0314248,0.0321112,0.032914,0.0340649,0.0354037,0.0364623,0.036743,0.0359773,0.034237,0.031874,0.0293187,0.0268413,0.0244497,0.0220095,0.0194686,0.0169719,0.0147691,0.0130406,0.0118289,0.0110919,0.0107412,0.0105928,0.0103378,0.00965174,0.00839332,0.00671603,0.00498082,0.00353958,0.00256097,0.0020085
8.02916e-65,4.71515e-62,2.34507e-59,9.86151e-57,3.50014e-54,1.04668e-51,2.63269e-49,5.5615e-47,9.85423e-45,1.46289e-42,1.81789e-40,1.88961e-38,1.64202e-36,1.19237e-34,7.23452e-33,3.66888e-31,1.55798e-29,5.57285e-28,1.70943e-26,4.71962e-25,1.29777e-23,3.97638e-22,1.3489e-20,4.51152e-19,1.35075e-17,3.4618e-16,7.47158e-15,1.35069e-13,2.04189e-12,2.58059e-11,2.72729e-10,2.41171e-09,1.78603e-08,1.10906e-07,5.78431e-07,2.53932e-06,9.40932e-06,2.95293e-05,7.88049e-05,0.000179653,0.000351617,0.000594203,0.000873683,0.00113243,0.00132737,0.0014737,0.00165085,0.0019558,0.00245001,0.0031618,0.00413235,0.00541919,0.00701969,0.00880737,0.0105941,0.0122813,0.0139301,0.0156566,0.0174624,0.019184,0.0206155,0.0216888,0.0225719,0.0236121,0.0251413,0.0272464,0.0296735,0.0319601,0.0337111,0.0348321,0.035577,0.0363662,0.037473,0.0387976,0.039906,0.040286,0.0396196,0.0379217,0.0355151,0.0328533,0.0302741,0.0278451,0.0254267,0.0228878,0.0202748,0.017792,0.0156545,0.0139851,0.0128192,0.0121219,0.0117416,0.0113801,0.0106888,0.0094655,0.0077894,0.0059757,0.00438274,0.00322358,0.00250701,0.00211178
7.22616e-62,3.65963e-59,1.57119e-56,5.71026e-54,1.7538e-51,4.54391e-49,9.91379e-47,1.81847e-44,2.80026e-42,3.61557e-40,3.91012e-38,3.5389e-36,2.67865e-34,1.69477e-32,8.96022e-31,3.95859e-29,1.46257e-27,4.53224e-26,1.18877e-24,2.70957e-23,5.73201e-22,1.26264e-20,3.14074e-19,8.32074e-18,2.08566e-16,4.58636e-15,8.57268e-14,1.34694e-12,1.7725e-11,1.95167e-10,1.79811e-09,1.38688e-08,8.9633e-08,4.86041e-07,2.21536e-06,8.50827e-06,2.76211e-05,7.60984e-05,0.000178791,0.00036025,0.000626624,0.00094865,0.00126515,0.001518,0.00170129,0.00188205,0.00216432,0.00262792,0.00331258,0.00426463,0.00556483,0.00725887,0.00924917,0.0113001,0.0131992,0.0149167,0.0165865,0.0183272,0.0201023,0.0217586,0.0231908,0.024481,0.0258991,0.0277421,0.0301064,0.0327648,0.0352703,0.037222,0.0385012,0.0393303,0.0401158,0.0411585,0.0424195,0.0435207,0.0439656,0.0434043,0.0417927,0.039406,0.0367022,0.0340793,0.0316722,0.0293494,0.0269036,0.0242611,0.0215409,0.0189613,0.0167253,0.0149735,0.0137581,0.0129848,0.0123834,0.0116016,0.0103932,0.0087626,0.00695098,0.00528149,0.00398191,0.00310218,0.00255543,0.002217
